project_id,name,state,district,project_type,land_area_hectares,affected_families,compensation_percentage,approval_delay_days,legal_disputes_count,documentation_complete,notification_complete,possession_percentage,rehabilitation_percentage,stakeholder_responsiveness,historical_district_delay_score,current_stage,actual_delay_days,delayed_flag
LA-JH-2026-0404,Dhanbad Block-IV Mineral Extraction & Processing Node,Jharkhand,Dhanbad,Mining & Coal Exploration,839.9,1750,33.2,40,3,False,True,15.7,28.5,Medium,6.9,Rehabilitation & Resettlement (R&R),113,1
LA-JH-2026-0405,Hazaribagh Multimodal Logistics Hub & Industrial Township,Jharkhand,Hazaribagh,Industrial Corridors & SEZ,433.7,220,14.1,69,4,True,True,8.0,1.9,Medium,6.4,Compensation Assessment,131,1
LA-OD-2026-0406,Sundargarh Ring-Rail & Transit Oriented Development,Odisha,Sundargarh,Urban Metros & Smart Cities,609.6,499,71.6,10,0,True,True,74.6,60.5,High,6.7,Possession (Sec 38),0,0
LA-MA-2026-0407,Bhopal Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Bhopal,Railways & Dedicated Freight,594.9,435,10.8,26,1,False,False,0.0,0.0,Medium,5.3,Preliminary Investigation,89,1
LA-TA-2026-0408,Coimbatore Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Coimbatore,Industrial Corridors & SEZ,1047.1,1309,55.6,88,1,True,True,29.4,59.5,High,3.4,Rehabilitation & Resettlement (R&R),83,0
LA-TA-2026-0409,Coimbatore Block-IV Mineral Extraction & Processing Node,Tamil Nadu,Coimbatore,Mining & Coal Exploration,419.7,236,19.8,48,1,True,True,1.7,9.3,Medium,3.7,Objection / Legal Hearing (Sec 15),67,1
LA-UT-2026-0410,Kanpur Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Kanpur,Railways & Dedicated Freight,508.7,785,3.2,17,2,False,True,0.0,0.0,Low,6.0,Notification (Sec 11),99,1
LA-OD-2026-0411,Sambalpur Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Sambalpur,Renewable Energy & Solar Parks,1098.7,2523,0.7,27,0,False,True,0.0,0.0,High,6.8,Land Survey & Demarcation,80,1
LA-MA-2026-0412,Nashik Multimodal Logistics Hub & Industrial Township,Maharashtra,Nashik,Industrial Corridors & SEZ,1141.2,873,67.1,68,1,True,True,13.6,39.0,High,5.4,Rehabilitation & Resettlement (R&R),59,0
LA-JH-2026-0413,Bokaro Dedicated Freight Rail Freight Corridor & Terminal,Jharkhand,Bokaro,Railways & Dedicated Freight,761.5,1452,65.8,64,2,True,True,25.4,49.5,Medium,6.3,Compensation Disbursement,100,1
LA-OD-2026-0414,Bhubaneswar Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Bhubaneswar,Renewable Energy & Solar Parks,1068.4,771,65.2,36,5,True,True,24.6,23.8,Medium,5.2,Compensation Disbursement,103,1
LA-OD-2026-0415,Balasore Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Balasore,Renewable Energy & Solar Parks,910.0,1839,41.4,52,0,True,True,7.6,8.5,Medium,6.0,Objection / Legal Hearing (Sec 15),56,0
LA-MA-2026-0416,Nashik Block-IV Mineral Extraction & Processing Node,Maharashtra,Nashik,Mining & Coal Exploration,754.6,1584,94.3,2,0,True,True,97.6,53.3,Low,5.1,Possession (Sec 38),0,0
LA-UT-2026-0417,Gorakhpur Bypass 6-Lane Expressway Expansion,Uttar Pradesh,Gorakhpur,Highways & Expressways,608.2,1368,9.4,43,2,False,True,0.0,0.0,High,6.0,Land Survey & Demarcation,105,1
LA-MA-2026-0418,Jabalpur Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Jabalpur,Railways & Dedicated Freight,50.9,107,7.8,37,2,False,True,0.0,0.0,Medium,5.3,Notification (Sec 11),108,1
LA-TA-2026-0419,Salem Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Salem,Irrigation & Water Reservoirs,382.3,292,75.2,24,0,True,True,70.4,74.2,Low,4.3,Possession (Sec 38),23,0
LA-AN-2026-0420,Kurnool Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Kurnool,Renewable Energy & Solar Parks,239.2,203,41.7,45,0,True,True,11.9,3.2,High,4.9,Compensation Assessment,35,0
LA-AN-2026-0421,Guntur Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Guntur,Mining & Coal Exploration,198.8,277,59.7,68,1,False,True,14.9,16.2,Medium,4.4,Compensation Disbursement,113,1
LA-TA-2026-0422,Madurai Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Madurai,Renewable Energy & Solar Parks,964.5,1887,5.1,2,2,True,True,0.0,0.0,Medium,4.6,Land Survey & Demarcation,59,1
LA-MA-2026-0423,Thane Block-IV Mineral Extraction & Processing Node,Maharashtra,Thane,Mining & Coal Exploration,408.5,701,7.9,1,0,False,True,0.0,0.0,Low,6.6,Notification (Sec 11),75,1
LA-MA-2026-0424,Bhopal Ultra-Mega 500MW Solar Photovoltaic Park,Madhya Pradesh,Bhopal,Renewable Energy & Solar Parks,1133.5,2626,74.4,0,0,True,True,94.2,68.5,Medium,5.3,Final Acquisition Complete,0,0
LA-AN-2026-0425,Kurnool Multi-Village Barrage & Micro-Irrigation Canal,Andhra Pradesh,Kurnool,Irrigation & Water Reservoirs,969.3,1044,88.1,86,5,True,True,27.0,59.8,Low,5.4,Rehabilitation & Resettlement (R&R),144,1
LA-AN-2026-0426,Kurnool Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Kurnool,Renewable Energy & Solar Parks,128.9,170,51.9,33,1,True,True,32.2,50.5,High,5.0,Rehabilitation & Resettlement (R&R),36,0
LA-MA-2026-0427,Bhopal Multi-Village Barrage & Micro-Irrigation Canal,Madhya Pradesh,Bhopal,Irrigation & Water Reservoirs,894.3,848,74.6,15,1,True,True,72.0,82.0,Low,5.4,Final Acquisition Complete,32,0
LA-AN-2026-0428,Kurnool Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Kurnool,Highways & Expressways,923.5,1372,9.0,36,2,False,True,0.0,0.0,High,5.3,Notification (Sec 11),100,1
LA-MA-2026-0429,Bhopal Block-IV Mineral Extraction & Processing Node,Madhya Pradesh,Bhopal,Mining & Coal Exploration,708.4,561,10.4,3,0,False,True,0.0,0.0,Medium,4.8,Land Survey & Demarcation,49,1
LA-TA-2026-0430,Chennai Ultra-Mega 500MW Solar Photovoltaic Park,Tamil Nadu,Chennai,Renewable Energy & Solar Parks,925.6,802,36.3,39,2,False,True,8.2,17.4,Medium,5.0,Objection / Legal Hearing (Sec 15),112,1
LA-TA-2026-0431,Coimbatore Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Coimbatore,Irrigation & Water Reservoirs,424.9,986,35.0,68,3,True,True,18.8,24.4,Low,3.7,Rehabilitation & Resettlement (R&R),132,1
LA-UT-2026-0432,Lucknow Ring-Rail & Transit Oriented Development,Uttar Pradesh,Lucknow,Urban Metros & Smart Cities,1070.4,1814,80.3,7,0,True,True,88.4,51.4,Medium,5.1,Possession (Sec 38),0,0
LA-UT-2026-0433,Varanasi Multi-Village Barrage & Micro-Irrigation Canal,Uttar Pradesh,Varanasi,Irrigation & Water Reservoirs,116.3,238,0.6,42,0,True,True,0.0,0.0,High,6.3,Notification (Sec 11),55,0
LA-MA-2026-0434,Bhopal Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Bhopal,Highways & Expressways,944.3,2209,13.5,1,1,True,True,0.0,0.0,Low,5.1,Notification (Sec 11),60,1
LA-AN-2026-0435,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,618.3,393,36.7,73,1,True,True,7.9,14.3,Low,5.2,Objection / Legal Hearing (Sec 15),108,1
LA-MA-2026-0436,Nagpur Multimodal Logistics Hub & Industrial Township,Maharashtra,Nagpur,Industrial Corridors & SEZ,541.6,1308,5.3,13,2,False,True,0.0,0.0,High,4.2,Land Survey & Demarcation,90,1
LA-MA-2026-0437,Thane Ring-Rail & Transit Oriented Development,Maharashtra,Thane,Urban Metros & Smart Cities,853.1,1377,46.3,38,3,True,True,14.6,29.2,High,6.5,Compensation Disbursement,97,1
LA-GU-2026-0438,Surat Multimodal Logistics Hub & Industrial Township,Gujarat,Surat,Industrial Corridors & SEZ,235.7,588,31.8,28,0,True,True,27.5,47.9,High,3.8,Compensation Disbursement,16,0
LA-MA-2026-0439,Nagpur Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Nagpur,Renewable Energy & Solar Parks,169.2,368,43.1,55,3,True,True,38.5,44.1,High,4.0,Rehabilitation & Resettlement (R&R),98,1
LA-GU-2026-0440,Rajkot Bypass 6-Lane Expressway Expansion,Gujarat,Rajkot,Highways & Expressways,600.0,576,11.0,27,0,True,True,11.1,16.6,High,4.1,Compensation Assessment,20,0
LA-TA-2026-0441,Coimbatore Multimodal Logistics Hub & Industrial Township,Tamil Nadu,Coimbatore,Industrial Corridors & SEZ,926.9,1933,89.9,25,0,True,True,79.6,63.1,High,4.1,Final Acquisition Complete,3,0
LA-JH-2026-0442,Bokaro Ring-Rail & Transit Oriented Development,Jharkhand,Bokaro,Urban Metros & Smart Cities,545.0,311,67.9,65,3,True,True,41.2,59.2,Medium,6.1,Rehabilitation & Resettlement (R&R),119,1
LA-GU-2026-0443,Rajkot Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Rajkot,Renewable Energy & Solar Parks,697.3,1012,85.2,19,0,True,True,75.7,74.7,Medium,4.1,Final Acquisition Complete,0,0
LA-AN-2026-0444,Guntur Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Guntur,Mining & Coal Exploration,976.2,1628,65.6,54,3,True,True,25.2,36.4,Low,4.5,Compensation Disbursement,111,1
LA-OD-2026-0445,Sambalpur Bypass 6-Lane Expressway Expansion,Odisha,Sambalpur,Highways & Expressways,159.5,133,11.3,39,3,False,True,9.9,8.4,Low,6.8,Compensation Assessment,113,1
LA-JH-2026-0446,East Singhbhum Ring-Rail & Transit Oriented Development,Jharkhand,East Singhbhum,Urban Metros & Smart Cities,142.6,263,85.1,9,1,True,True,90.6,67.0,Medium,6.6,Possession (Sec 38),6,0
LA-OD-2026-0447,Jharsuguda Ring-Rail & Transit Oriented Development,Odisha,Jharsuguda,Urban Metros & Smart Cities,276.5,284,87.2,22,0,True,True,92.2,81.2,High,5.8,Final Acquisition Complete,10,0
LA-TA-2026-0448,Madurai Dedicated Freight Rail Freight Corridor & Terminal,Tamil Nadu,Madurai,Railways & Dedicated Freight,959.9,1730,77.3,61,3,True,True,27.3,42.0,Medium,4.2,Compensation Disbursement,100,1
LA-MA-2026-0449,Indore Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Indore,Railways & Dedicated Freight,275.2,667,84.0,27,1,True,True,97.5,76.6,High,4.3,Possession (Sec 38),6,0
LA-JH-2026-0450,Hazaribagh Multimodal Logistics Hub & Industrial Township,Jharkhand,Hazaribagh,Industrial Corridors & SEZ,1016.8,1342,41.9,25,2,True,True,9.5,16.9,Medium,5.6,Compensation Assessment,69,1
LA-OD-2026-0451,Jharsuguda Ring-Rail & Transit Oriented Development,Odisha,Jharsuguda,Urban Metros & Smart Cities,570.4,923,32.6,38,0,True,True,0.6,3.2,Medium,5.7,Compensation Assessment,41,0
LA-UT-2026-0452,Lucknow Ring-Rail & Transit Oriented Development,Uttar Pradesh,Lucknow,Urban Metros & Smart Cities,393.8,431,14.3,25,0,False,True,0.0,0.0,Medium,4.7,Notification (Sec 11),72,1
LA-MA-2026-0453,Aurangabad Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Aurangabad,Renewable Energy & Solar Parks,608.3,413,37.1,35,3,False,True,4.7,16.6,High,5.8,Compensation Assessment,112,1
LA-MA-2026-0454,Nagpur Ring-Rail & Transit Oriented Development,Maharashtra,Nagpur,Urban Metros & Smart Cities,601.2,751,4.7,43,2,False,False,0.0,0.0,Medium,4.1,Preliminary Investigation,106,1
LA-UT-2026-0455,Gorakhpur Multimodal Logistics Hub & Industrial Township,Uttar Pradesh,Gorakhpur,Industrial Corridors & SEZ,1013.7,1849,10.4,16,0,False,False,0.0,0.0,High,6.1,Preliminary Investigation,58,1
LA-TA-2026-0456,Chennai Bypass 6-Lane Expressway Expansion,Tamil Nadu,Chennai,Highways & Expressways,1114.8,2604,85.9,90,3,True,True,40.3,29.9,Medium,4.5,Rehabilitation & Resettlement (R&R),120,1
LA-GU-2026-0457,Ahmedabad Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Ahmedabad,Irrigation & Water Reservoirs,890.9,2096,82.7,22,0,True,True,96.7,55.0,Medium,3.9,Possession (Sec 38),5,0
LA-TA-2026-0458,Salem Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Salem,Irrigation & Water Reservoirs,920.3,1640,6.7,0,0,False,False,0.0,0.0,High,4.2,Preliminary Investigation,31,0
LA-AN-2026-0459,Guntur Multimodal Logistics Hub & Industrial Township,Andhra Pradesh,Guntur,Industrial Corridors & SEZ,1020.2,1909,4.8,16,0,False,True,0.0,0.0,Medium,4.6,Land Survey & Demarcation,61,1
LA-TA-2026-0460,Madurai Multi-Village Barrage & Micro-Irrigation Canal,Tamil Nadu,Madurai,Irrigation & Water Reservoirs,49.4,26,31.4,38,1,True,True,3.4,1.8,Medium,3.9,Objection / Legal Hearing (Sec 15),62,0
LA-GU-2026-0461,Vadodara Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Vadodara,Renewable Energy & Solar Parks,41.6,64,13.9,7,2,False,True,0.0,0.0,Medium,3.6,Notification (Sec 11),80,1
LA-OD-2026-0462,Sundargarh Ring-Rail & Transit Oriented Development,Odisha,Sundargarh,Urban Metros & Smart Cities,730.1,1818,33.7,42,0,True,True,6.3,8.2,Medium,6.7,Objection / Legal Hearing (Sec 15),58,0
LA-MA-2026-0463,Indore Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Indore,Highways & Expressways,181.5,208,90.6,19,1,True,True,88.5,85.4,Medium,4.3,Possession (Sec 38),17,0
LA-JH-2026-0464,Ranchi Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Ranchi,Renewable Energy & Solar Parks,31.3,47,14.7,8,1,False,False,0.0,0.0,High,7.8,Preliminary Investigation,85,1
LA-UT-2026-0465,Gorakhpur Multi-Village Barrage & Micro-Irrigation Canal,Uttar Pradesh,Gorakhpur,Irrigation & Water Reservoirs,130.3,250,3.9,8,0,False,True,0.0,0.0,High,6.1,Land Survey & Demarcation,46,1
LA-AN-2026-0466,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,632.4,867,35.8,11,3,False,True,7.4,19.0,Medium,5.3,Compensation Assessment,100,1
LA-OD-2026-0467,Sambalpur Multi-Village Barrage & Micro-Irrigation Canal,Odisha,Sambalpur,Irrigation & Water Reservoirs,1194.4,2812,5.3,29,2,False,True,0.0,0.0,High,6.6,Notification (Sec 11),110,1
LA-UT-2026-0468,Lucknow Ring-Rail & Transit Oriented Development,Uttar Pradesh,Lucknow,Urban Metros & Smart Cities,906.2,1943,9.9,33,0,True,True,0.0,0.0,High,5.0,Land Survey & Demarcation,38,0
LA-MA-2026-0469,Nagpur Bypass 6-Lane Expressway Expansion,Maharashtra,Nagpur,Highways & Expressways,825.5,1536,30.7,15,0,True,True,14.3,16.7,High,4.6,Compensation Assessment,3,0
LA-MA-2026-0470,Gwalior Block-IV Mineral Extraction & Processing Node,Madhya Pradesh,Gwalior,Mining & Coal Exploration,796.0,1911,11.0,13,0,False,False,0.0,0.0,Low,5.6,Preliminary Investigation,76,1
LA-AN-2026-0471,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,133.7,135,75.1,59,1,True,True,26.0,16.0,High,4.9,Rehabilitation & Resettlement (R&R),50,0
LA-UT-2026-0472,Lucknow Block-IV Mineral Extraction & Processing Node,Uttar Pradesh,Lucknow,Mining & Coal Exploration,446.9,309,3.0,30,2,False,True,0.0,0.0,Medium,5.4,Land Survey & Demarcation,106,1
LA-GU-2026-0473,Ahmedabad Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Ahmedabad,Irrigation & Water Reservoirs,134.2,204,69.0,90,5,False,True,35.9,50.7,High,3.7,Rehabilitation & Resettlement (R&R),147,1
LA-MA-2026-0474,Gwalior Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Gwalior,Railways & Dedicated Freight,1013.8,1567,11.7,59,4,True,True,1.1,0.9,High,5.2,Compensation Assessment,129,1
LA-AN-2026-0475,Guntur Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Guntur,Highways & Expressways,236.0,204,72.5,23,1,True,True,95.1,64.9,High,4.9,Possession (Sec 38),11,0
LA-MA-2026-0476,Jabalpur Dedicated Freight Rail Freight Corridor & Terminal,Madhya Pradesh,Jabalpur,Railways & Dedicated Freight,116.9,288,10.1,0,0,False,True,0.0,0.0,High,6.1,Land Survey & Demarcation,44,0
LA-UT-2026-0477,Agra Multimodal Logistics Hub & Industrial Township,Uttar Pradesh,Agra,Industrial Corridors & SEZ,380.8,809,90.7,2,0,True,True,98.5,83.8,Medium,5.9,Possession (Sec 38),0,0
LA-OD-2026-0478,Bhubaneswar Bypass 6-Lane Expressway Expansion,Odisha,Bhubaneswar,Highways & Expressways,590.3,466,39.5,64,2,True,True,12.9,10.8,Medium,4.5,Objection / Legal Hearing (Sec 15),106,1
LA-JH-2026-0479,Ranchi Multi-Village Barrage & Micro-Irrigation Canal,Jharkhand,Ranchi,Irrigation & Water Reservoirs,48.1,67,78.8,0,0,True,True,93.2,69.6,Low,7.6,Possession (Sec 38),8,0
LA-GU-2026-0480,Rajkot Ultra-Mega 500MW Solar Photovoltaic Park,Gujarat,Rajkot,Renewable Energy & Solar Parks,68.5,89,35.4,12,1,True,True,14.0,18.1,High,4.2,Compensation Assessment,23,0
LA-TA-2026-0481,Chennai Bypass 6-Lane Expressway Expansion,Tamil Nadu,Chennai,Highways & Expressways,756.7,1356,83.1,11,0,True,True,66.5,86.3,High,5.0,Possession (Sec 38),1,0
LA-OD-2026-0482,Balasore Ring-Rail & Transit Oriented Development,Odisha,Balasore,Urban Metros & Smart Cities,179.1,194,98.8,11,1,True,True,93.3,83.7,High,5.7,Possession (Sec 38),0,0
LA-UT-2026-0483,Kanpur Multi-Village Barrage & Micro-Irrigation Canal,Uttar Pradesh,Kanpur,Irrigation & Water Reservoirs,228.6,185,11.9,15,1,False,True,0.0,0.0,Medium,5.5,Land Survey & Demarcation,83,1
LA-JH-2026-0484,East Singhbhum Ring-Rail & Transit Oriented Development,Jharkhand,East Singhbhum,Urban Metros & Smart Cities,62.6,39,88.5,10,0,True,True,64.8,61.2,Medium,6.2,Final Acquisition Complete,0,0
LA-AN-2026-0485,Vijayawada Bypass 6-Lane Expressway Expansion,Andhra Pradesh,Vijayawada,Highways & Expressways,1113.8,1532,12.6,39,0,True,False,0.0,0.0,High,4.5,Preliminary Investigation,31,0
LA-MA-2026-0486,Aurangabad Ring-Rail & Transit Oriented Development,Maharashtra,Aurangabad,Urban Metros & Smart Cities,1095.4,891,25.5,51,1,True,True,7.6,14.7,Medium,5.6,Objection / Legal Hearing (Sec 15),81,1
LA-MA-2026-0487,Nagpur Dedicated Freight Rail Freight Corridor & Terminal,Maharashtra,Nagpur,Railways & Dedicated Freight,426.1,643,81.2,7,1,True,True,90.2,68.0,Medium,4.5,Possession (Sec 38),1,0
LA-GU-2026-0488,Surat Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Surat,Irrigation & Water Reservoirs,958.7,1173,74.4,2,0,True,True,60.4,90.3,Medium,3.9,Final Acquisition Complete,0,0
LA-UT-2026-0489,Agra Multimodal Logistics Hub & Industrial Township,Uttar Pradesh,Agra,Industrial Corridors & SEZ,1085.5,668,10.7,26,1,False,True,0.0,0.0,High,5.9,Land Survey & Demarcation,81,1
LA-AN-2026-0490,Guntur Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Guntur,Renewable Energy & Solar Parks,847.8,1180,8.2,44,2,False,True,0.0,0.0,Medium,4.7,Land Survey & Demarcation,108,1
LA-GU-2026-0491,Surat Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Surat,Irrigation & Water Reservoirs,636.6,1006,7.7,40,1,False,True,0.0,0.0,Medium,3.5,Land Survey & Demarcation,106,1
LA-AN-2026-0492,Vijayawada Ultra-Mega 500MW Solar Photovoltaic Park,Andhra Pradesh,Vijayawada,Renewable Energy & Solar Parks,885.1,1932,7.6,41,0,True,True,0.0,0.0,Low,4.3,Notification (Sec 11),74,1
LA-JH-2026-0493,Bokaro Ultra-Mega 500MW Solar Photovoltaic Park,Jharkhand,Bokaro,Renewable Energy & Solar Parks,1017.3,984,90.0,22,0,True,True,92.6,78.6,High,6.3,Final Acquisition Complete,4,0
LA-OD-2026-0494,Bhubaneswar Block-IV Mineral Extraction & Processing Node,Odisha,Bhubaneswar,Mining & Coal Exploration,140.1,269,72.5,6,0,True,True,62.5,94.4,High,5.1,Possession (Sec 38),1,0
LA-GU-2026-0495,Rajkot Multi-Village Barrage & Micro-Irrigation Canal,Gujarat,Rajkot,Irrigation & Water Reservoirs,884.8,1180,85.2,16,1,True,True,79.4,72.9,High,4.2,Possession (Sec 38),10,0
LA-OD-2026-0496,Jharsuguda Block-IV Mineral Extraction & Processing Node,Odisha,Jharsuguda,Mining & Coal Exploration,731.9,964,8.6,7,0,True,True,0.0,0.0,Medium,6.6,Notification (Sec 11),32,0
LA-TA-2026-0497,Madurai Ring-Rail & Transit Oriented Development,Tamil Nadu,Madurai,Urban Metros & Smart Cities,82.2,188,39.0,54,5,True,True,42.8,39.4,Low,3.8,Rehabilitation & Resettlement (R&R),117,1
LA-GU-2026-0498,Rajkot Ring-Rail & Transit Oriented Development,Gujarat,Rajkot,Urban Metros & Smart Cities,583.4,1131,74.5,29,3,False,True,30.2,38.0,Medium,4.5,Rehabilitation & Resettlement (R&R),104,1
LA-GU-2026-0499,Rajkot Multimodal Logistics Hub & Industrial Township,Gujarat,Rajkot,Industrial Corridors & SEZ,889.7,1594,91.2,9,1,True,True,82.9,89.8,High,4.1,Possession (Sec 38),0,0
LA-MA-2026-0500,Nagpur Ultra-Mega 500MW Solar Photovoltaic Park,Maharashtra,Nagpur,Renewable Energy & Solar Parks,247.5,359,73.6,8,0,True,True,97.4,59.0,Medium,4.5,Final Acquisition Complete,2,0
LA-MA-2026-0501,Bhopal Bypass 6-Lane Expressway Expansion,Madhya Pradesh,Bhopal,Highways & Expressways,1037.8,567,82.4,2,0,True,True,94.4,65.9,Low,5.2,Possession (Sec 38),0,0
LA-UT-2026-0502,Gorakhpur Block-IV Mineral Extraction & Processing Node,Uttar Pradesh,Gorakhpur,Mining & Coal Exploration,822.4,508,36.8,28,2,True,True,38.5,29.9,High,5.9,Rehabilitation & Resettlement (R&R),60,1
LA-AN-2026-0503,Kurnool Dedicated Freight Rail Freight Corridor & Terminal,Andhra Pradesh,Kurnool,Railways & Dedicated Freight,604.3,1211,14.0,66,0,True,True,0.9,9.3,Low,4.8,Objection / Legal Hearing (Sec 15),101,1
LA-OD-2026-0504,Bhubaneswar Dedicated Freight Rail Freight Corridor & Terminal,Odisha,Bhubaneswar,Railways & Dedicated Freight,790.6,593,83.4,11,0,True,True,93.9,75.0,High,5.0,Final Acquisition Complete,0,0
LA-OD-2026-0505,Balasore Bypass 6-Lane Expressway Expansion,Odisha,Balasore,Highways & Expressways,979.9,2373,9.8,3,0,True,False,0.0,0.0,High,5.7,Preliminary Investigation,12,0
LA-AN-2026-0506,Kurnool Ring-Rail & Transit Oriented Development,Andhra Pradesh,Kurnool,Urban Metros & Smart Cities,355.5,292,72.1,23,0,True,True,63.6,84.9,High,4.9,Final Acquisition Complete,0,0
LA-GU-2026-0507,Surat Multimodal Logistics Hub & Industrial Township,Gujarat,Surat,Industrial Corridors & SEZ,771.3,1896,42.7,86,3,True,True,36.5,31.1,Medium,3.3,Compensation Disbursement,138,1
LA-UT-2026-0508,Lucknow Dedicated Freight Rail Freight Corridor & Terminal,Uttar Pradesh,Lucknow,Railways & Dedicated Freight,678.1,1283,50.5,13,5,True,True,13.2,58.8,High,4.7,Rehabilitation & Resettlement (R&R),90,1
LA-TA-2026-0509,Salem Ring-Rail & Transit Oriented Development,Tamil Nadu,Salem,Urban Metros & Smart Cities,171.6,212,0.1,17,0,False,False,0.0,0.0,Medium,3.7,Preliminary Investigation,65,1
LA-AN-2026-0510,Vijayawada Block-IV Mineral Extraction & Processing Node,Andhra Pradesh,Vijayawada,Mining & Coal Exploration,1087.8,2081,75.9,18,0,True,True,92.8,69.8,High,4.3,Possession (Sec 38),1,0
LA-OD-2026-0511,Balasore Ultra-Mega 500MW Solar Photovoltaic Park,Odisha,Balasore,Renewable Energy & Solar Parks,901.5,680,12.8,12,1,False,True,0.0,0.0,Low,5.3,Land Survey & Demarcation,84,1
LA-AN-2026-0512,Kurnool Multimodal Logistics Hub & Industrial Township,Andhra Pradesh,Kurnool,Industrial Corridors & SEZ,1028.3,1178,6.1,31,2,True,False,0.0,0.0,Medium,5.4,Preliminary Investigation,93,1
